customerId,age,gender,incomeLevel,productCategory,purchaseAmount,purchaseDate,geographicRegion,customerLoyaltyScore,marketingChannel
C5374,43,Female,45879,Accessories,54,2025-02-14,South America,7,In-Store Promotion
C5375,35,Male,104237,Tablet,427,2024-09-26,South America,10,In-Store Promotion
C5376,35,Male,75032,Smartphone,640,2024-12-22,South America,8,In-Store Promotion
C5377,33,Female,22060,Tablet,215,2025-01-18,North America,7,TV
C5378,32,Male,31585,Smartphone,910,2024-06-10,Asia,7,In-Store Promotion
C5379,22,Male,127934,Tablet,570,2024-11-20,Europe,7,Online Ads
C5380,26,Male,23182,Laptop,1139,2025-04-07,South America,5,TV
C5381,62,Male,53646,Laptop,1836,2024-07-14,Asia,7,TV
C5382,27,Male,108744,Accessories,89,2024-12-08,South America,6,TV
C5383,38,Female,132208,Accessories,41,2024-09-21,Europe,7,TV
C5384,19,Male,61258,Laptop,1690,2024-12-29,North America,2,Online Ads
C5385,59,Female,88451,Laptop,1220,2024-12-19,Europe,7,Online Ads
C5386,55,Male,60675,Smartphone,1193,2024-12-11,Asia,10,TV
C5387,56,Female,122525,Laptop,1897,2025-04-28,North America,4,Social Media
C5388,48,Female,37883,Laptop,1330,2024-07-01,Asia,2,In-Store Promotion
C5389,24,Female,51818,Laptop,1571,2024-06-02,North America,5,Online Ads
C5390,35,Female,61657,Accessories,79,2025-01-30,South America,6,In-Store Promotion
C5391,61,Male,36763,Accessories,77,2024-11-16,Asia,6,TV
C5392,38,Female,50924,Smartphone,778,2025-01-24,North America,8,Social Media
C5393,57,Female,24684,Accessories,86,2024-12-21,Europe,3,In-Store Promotion
C5394,54,Male,38689,Tablet,353,2025-02-17,Europe,8,TV
C5395,39,Male,59345,Smartphone,1139,2024-10-02,Europe,7,TV
C5396,28,Male,70402,Laptop,1374,2024-11-06,North America,2,TV
C5397,63,Male,22440,Accessories,29,2025-03-07,South America,1,In-Store Promotion
C5398,26,Male,144856,Accessories,12,2025-05-08,Europe,3,Social Media
C5399,37,Male,115057,Laptop,1908,2024-06-28,Europe,1,TV
C5400,37,Male,44895,Tablet,414,2024-12-08,South America,6,TV
C5401,36,Female,67489,Smartphone,654,2024-07-22,South America,4,In-Store Promotion
C5402,49,Male,66952,Laptop,1903,2024-06-10,Asia,3,TV
C5403,35,Female,34167,Smartphone,574,2024-09-18,North America,9,Social Media
C5404,28,Male,87867,Tablet,286,2025-05-14,North America,4,Social Media
C5405,55,Female,83256,Laptop,1036,2024-12-14,Asia,2,Online Ads
C5406,26,Female,62237,Smartphone,927,2025-03-11,Europe,3,Social Media
C5407,33,Female,148673,Laptop,1090,2024-09-06,South America,3,TV
C5408,23,Female,102917,Accessories,68,2024-08-29,North America,1,Online Ads
C5409,52,Female,131688,Tablet,430,2024-09-18,South America,1,Online Ads
C5410,43,Female,51452,Laptop,1786,2024-07-11,North America,2,Social Media
C5411,34,Female,74900,Accessories,48,2025-03-23,South America,9,In-Store Promotion
C5412,27,Female,59025,Accessories,20,2024-08-04,North America,8,Online Ads
C5413,23,Female,133769,Accessories,86,2025-05-08,Asia,6,Online Ads
C5414,35,Female,126597,Laptop,1074,2024-10-19,Europe,9,Online Ads
C5415,53,Female,144182,Accessories,97,2024-12-25,Asia,1,In-Store Promotion
C5416,20,Male,127404,Accessories,55,2025-03-18,North America,5,Online Ads
C5417,51,Male,56921,Smartphone,710,2024-08-12,South America,6,Social Media
C5418,55,Female,36255,Smartphone,517,2024-08-26,Europe,1,TV
C5419,39,Female,105875,Laptop,1784,2025-02-24,Asia,2,TV
C5420,38,Female,99568,Laptop,1262,2024-10-13,South America,2,TV
C5421,38,Female,54013,Accessories,78,2024-12-19,Asia,4,Online Ads
C5422,58,Female,117306,Laptop,1282,2024-10-15,North America,10,Social Media
C5423,34,Male,103972,Tablet,382,2024-07-20,Asia,2,Social Media
C5424,41,Female,52497,Accessories,18,2024-12-24,South America,6,Social Media
C5425,20,Female,92996,Smartphone,621,2024-12-01,Asia,8,TV
C5426,32,Male,133925,Accessories,31,2024-07-25,Europe,6,Online Ads
C5427,45,Female,60822,Accessories,82,2024-10-02,South America,6,Social Media
C5428,56,Female,93133,Tablet,355,2025-03-18,Asia,10,TV
C5429,63,Male,59247,Tablet,242,2024-11-21,Asia,3,Online Ads
C5430,50,Male,38699,Tablet,537,2024-09-06,North America,3,Social Media
C5431,19,Male,130371,Accessories,18,2024-09-07,South America,3,Online Ads
C5432,21,Male,92305,Smartphone,685,2025-01-14,North America,3,Online Ads
C5433,41,Female,22222,Laptop,965,2025-05-16,South America,9,Online Ads
C5434,31,Male,31500,Accessories,60,2024-06-17,South America,3,Online Ads
C5435,34,Female,80425,Laptop,1865,2024-11-12,North America,3,Online Ads
C5436,58,Female,72916,Tablet,343,2024-09-24,Europe,7,Social Media
C5437,29,Female,80826,Accessories,17,2024-10-24,Asia,2,TV
C5438,39,Male,104988,Tablet,551,2025-03-04,Europe,8,In-Store Promotion
C5439,21,Female,53237,Tablet,396,2024-10-30,Europe,2,In-Store Promotion
C5440,42,Male,100135,Tablet,408,2024-11-14,Asia,9,Social Media
C5441,19,Male,88902,Tablet,499,2024-06-02,North America,4,In-Store Promotion
C5442,46,Female,85562,Smartphone,521,2024-05-30,Asia,2,TV
C5443,40,Male,125477,Accessories,45,2024-06-07,Asia,5,TV
C5444,37,Female,91862,Tablet,441,2024-07-14,North America,3,In-Store Promotion
C5445,50,Male,25250,Tablet,238,2025-04-11,Europe,6,Online Ads
C5446,65,Female,70115,Tablet,478,2024-12-21,South America,5,In-Store Promotion
C5447,50,Male,147161,Tablet,515,2025-04-20,Asia,1,Social Media
C5448,42,Male,23311,Smartphone,590,2024-09-14,Asia,3,Social Media
C5449,22,Male,110483,Tablet,323,2024-11-26,Asia,6,Online Ads
C5450,49,Female,20754,Tablet,259,2024-12-12,North America,3,In-Store Promotion
C5451,39,Female,117597,Laptop,1099,2025-04-17,South America,6,Social Media
C5452,56,Female,83910,Accessories,15,2024-12-29,North America,1,Social Media
C5453,24,Female,31634,Laptop,1429,2024-09-20,South America,5,TV
C5454,33,Female,42532,Laptop,1967,2024-11-12,South America,5,Social Media
C5455,43,Male,127519,Smartphone,1672,2025-03-15,North America,7,In-Store Promotion
C5456,47,Male,76596,Accessories,31,2025-05-02,South America,9,In-Store Promotion
C5457,53,Female,143509,Tablet,442,2025-02-19,North America,5,Social Media
C5458,41,Female,132210,Smartphone,515,2025-05-20,Asia,2,Online Ads
C5459,62,Female,149544,Tablet,584,2025-03-10,Asia,7,Social Media
C5460,56,Male,35200,Accessories,56,2024-05-31,Europe,8,Online Ads
C5461,45,Male,134697,Smartphone,771,2024-10-01,North America,9,In-Store Promotion
C5462,45,Female,95647,Laptop,1122,2024-10-16,North America,3,Social Media
C5463,59,Male,25499,Smartphone,945,2024-11-18,Asia,8,In-Store Promotion
C5464,26,Male,82902,Laptop,1135,2025-04-29,Europe,2,In-Store Promotion
C5465,44,Male,124730,Smartphone,718,2024-09-24,North America,5,Social Media
C5466,25,Male,95120,Laptop,1194,2025-04-17,Europe,9,In-Store Promotion
C5467,46,Female,43212,Laptop,1545,2024-10-31,Europe,9,Online Ads
C5468,62,Female,102523,Smartphone,541,2025-04-18,North America,7,Social Media
C5469,57,Female,90783,Accessories,60,2024-11-27,Europe,9,Social Media
C5470,58,Female,149830,Smartphone,994,2024-09-17,Europe,1,Social Media
C5471,25,Female,79332,Accessories,62,2024-10-29,South America,1,Online Ads
C5472,42,Female,60329,Smartphone,759,2024-12-27,North America,5,Online Ads
C5473,50,Male,132229,Accessories,83,2024-08-18,North America,1,In-Store Promotion
C5474,23,Female,138482,Smartphone,508,2025-01-17,Europe,9,Online Ads
C5475,35,Female,45802,Accessories,32,2025-04-29,Europe,3,Online Ads
C5476,54,Female,106099,Tablet,372,2025-03-07,North America,8,TV
C5477,60,Male,136042,Accessories,96,2025-01-20,North America,8,In-Store Promotion
C5478,57,Male,53175,Tablet,211,2025-02-12,Europe,5,TV
C5479,50,Male,23411,Laptop,1654,2024-05-25,Asia,9,Online Ads
C5480,26,Male,135030,Laptop,1888,2024-10-26,North America,3,In-Store Promotion
C5481,45,Male,45313,Tablet,480,2024-09-07,North America,9,In-Store Promotion
C5482,48,Male,97976,Accessories,57,2024-08-08,Asia,3,In-Store Promotion
C5483,54,Female,32523,Smartphone,666,2024-10-14,Europe,3,In-Store Promotion
C5484,28,Female,146247,Smartphone,1111,2024-11-24,North America,3,Online Ads
C5485,47,Male,68391,Laptop,1072,2024-11-29,South America,3,In-Store Promotion
C5486,38,Male,77946,Tablet,291,2025-03-28,Europe,4,Online Ads
C5487,19,Female,131412,Smartphone,710,2024-09-29,Europe,3,In-Store Promotion
C5488,42,Male,22104,Tablet,269,2024-10-03,Europe,3,TV
C5489,26,Female,93407,Accessories,43,2024-08-01,Europe,7,TV
C5490,54,Male,126218,Smartphone,1049,2024-06-09,Europe,9,In-Store Promotion
C5491,48,Male,115420,Accessories,60,2024-09-27,Asia,1,In-Store Promotion
C5492,61,Female,146172,Tablet,283,2024-06-09,Europe,6,Online Ads
C5493,53,Female,141433,Accessories,87,2024-07-04,North America,8,Social Media
C5494,55,Male,75855,Accessories,19,2024-09-22,South America,8,TV
C5495,36,Male,70804,Tablet,441,2025-03-04,Asia,3,In-Store Promotion
C5496,38,Male,147705,Laptop,1057,2024-09-22,Europe,9,In-Store Promotion
C5497,56,Female,130338,Accessories,75,2025-03-18,North America,6,Online Ads
C5498,47,Female,42123,Tablet,321,2024-09-29,Asia,4,Social Media
C5499,36,Male,84115,Laptop,1411,2024-08-21,Asia,5,Social Media
C5500,36,Male,52681,Accessories,42,2025-03-28,Europe,8,In-Store Promotion
C5501,22,Male,47346,Laptop,802,2025-01-07,Asia,4,TV
C5502,25,Female,70126,Tablet,226,2024-12-23,Europe,7,TV
C5503,44,Male,90427,Laptop,1090,2025-02-16,North America,3,Online Ads
C5504,60,Female,106285,Accessories,91,2024-09-23,South America,6,In-Store Promotion
C5505,43,Female,23134,Laptop,1531,2025-04-10,Asia,3,TV
C5506,29,Female,86261,Accessories,57,2024-06-18,South America,4,Social Media
C5507,51,Male,143176,Laptop,1494,2024-08-11,Asia,1,TV
C5508,44,Male,108377,Accessories,73,2025-04-02,North America,2,In-Store Promotion
C5509,62,Female,24068,Tablet,482,2025-05-17,South America,6,In-Store Promotion
C5510,63,Male,60722,Smartphone,586,2024-08-14,North America,1,Social Media
C5511,32,Female,97501,Tablet,515,2025-04-07,Asia,8,Online Ads
C5512,35,Female,101105,Tablet,513,2024-12-28,Asia,4,TV
C5513,59,Male,59608,Smartphone,781,2025-05-10,Europe,4,Online Ads
C5514,38,Female,149249,Tablet,406,2024-06-05,North America,5,Social Media
C5515,39,Female,136362,Smartphone,848,2025-02-24,Europe,2,In-Store Promotion
C5516,50,Female,145276,Accessories,87,2025-04-25,Europe,9,TV
C5517,49,Male,91003,Laptop,1086,2024-08-09,North America,9,TV
C5518,21,Female,75358,Smartphone,532,2024-12-08,South America,10,In-Store Promotion
C5519,61,Male,137858,Accessories,95,2024-10-25,South America,5,In-Store Promotion
C5520,61,Female,93725,Smartphone,1177,2024-06-08,South America,6,TV
C5521,63,Female,90392,Tablet,238,2025-01-28,Asia,8,TV
C5522,45,Female,146071,Accessories,61,2024-06-14,Europe,6,Social Media
C5523,34,Male,148013,Accessories,99,2024-08-30,South America,10,Online Ads
C5524,55,Female,49032,Tablet,454,2025-02-23,Europe,1,TV
C5525,23,Male,89636,Accessories,18,2024-09-29,Europe,9,In-Store Promotion
C5526,63,Female,148089,Tablet,279,2025-02-26,South America,9,Social Media
C5527,42,Female,48307,Smartphone,1008,2025-04-15,Asia,4,In-Store Promotion
C5528,31,Female,140789,Laptop,1428,2024-08-20,North America,4,Online Ads
C5529,19,Male,61154,Tablet,465,2024-08-07,South America,3,TV
C5530,57,Female,46487,Laptop,1722,2025-05-17,Europe,7,TV
C5531,35,Female,108721,Tablet,268,2024-12-25,Asia,9,In-Store Promotion
C5532,48,Male,122538,Smartphone,846,2024-11-11,North America,4,TV
C5533,25,Male,131041,Smartphone,1131,2025-01-31,Asia,6,Social Media
C5534,18,Male,91636,Tablet,263,2024-08-26,South America,10,Online Ads
C5535,27,Male,109003,Tablet,593,2024-08-28,North America,5,Social Media
C5536,24,Male,59428,Tablet,403,2025-03-06,South America,10,Social Media
C5537,58,Female,66360,Laptop,1096,2025-01-05,Europe,4,TV
C5538,42,Male,105040,Tablet,422,2024-10-14,Europe,3,Online Ads
C5539,24,Female,68228,Tablet,472,2024-11-13,North America,2,In-Store Promotion
C5540,54,Male,126910,Laptop,1779,2024-09-24,Asia,4,Social Media
C5541,54,Male,64232,Smartphone,744,2024-08-09,Asia,2,TV
C5542,25,Female,84081,Smartphone,1137,2025-02-10,Europe,4,Social Media
C5543,32,Male,73169,Smartphone,1062,2024-11-19,Asia,3,Social Media
C5544,44,Male,34745,Tablet,283,2025-01-04,South America,4,TV
C5545,40,Male,102159,Smartphone,516,2024-08-27,Europe,3,In-Store Promotion
C5546,45,Male,28891,Laptop,1877,2024-11-15,North America,5,Social Media
C5547,26,Female,122024,Accessories,69,2024-10-03,Europe,6,TV
C5548,39,Female,141002,Accessories,90,2024-08-19,Europe,9,Online Ads
C5549,59,Female,130225,Accessories,33,2024-11-15,Europe,6,Online Ads
C5550,30,Male,113276,Accessories,62,2025-01-12,Asia,9,In-Store Promotion
C5551,55,Female,37610,Tablet,267,2024-12-02,North America,10,Social Media
C5552,28,Female,76530,Smartphone,522,2024-11-23,Asia,10,In-Store Promotion
C5553,27,Female,77556,Laptop,1912,2025-01-30,North America,4,Online Ads
C5554,39,Male,38329,Accessories,68,2024-12-13,Asia,10,In-Store Promotion
C5555,63,Male,109802,Smartphone,572,2025-02-01,South America,6,Online Ads
C5556,31,Male,91476,Tablet,315,2025-03-13,South America,3,In-Store Promotion
C5557,53,Female,104379,Laptop,1675,2025-02-20,Europe,2,Social Media
C5558,53,Female,104129,Laptop,1218,2024-10-03,South America,10,In-Store Promotion
C5559,51,Female,46864,Smartphone,632,2025-01-04,Europe,7,Social Media
C5560,25,Female,20398,Tablet,592,2024-10-06,Europe,1,Online Ads
C5561,37,Female,101994,Accessories,21,2024-12-29,Europe,4,TV
C5562,22,Female,66870,Laptop,1896,2024-11-20,Europe,8,In-Store Promotion
C5563,29,Male,29816,Smartphone,627,2024-07-12,Asia,4,In-Store Promotion
C5564,47,Female,92706,Smartphone,560,2025-02-17,South America,5,Social Media
C5565,42,Female,129809,Accessories,57,2025-01-27,South America,2,Online Ads
C5566,34,Female,122369,Laptop,3126,2024-11-12,North America,6,In-Store Promotion
C5567,51,Male,51375,Tablet,299,2024-10-30,Asia,9,Online Ads
C5568,27,Female,66512,Accessories,99,2024-10-21,Asia,8,Online Ads
C5569,64,Male,34862,Accessories,23,2025-04-15,Europe,2,TV
C5570,27,Female,89153,Tablet,365,2024-12-18,South America,5,Online Ads
C5571,27,Male,118667,Accessories,53,2024-11-26,South America,3,TV
C5572,51,Male,65844,Tablet,278,2024-12-13,Asia,6,TV
C5573,51,Female,108400,Laptop,1407,2025-02-04,Europe,1,TV
C5574,27,Male,91844,Smartphone,700,2024-07-06,Europe,10,TV
C5575,19,Male,136949,Accessories,72,2024-06-08,South America,6,Social Media
C5576,26,Male,134791,Smartphone,695,2025-01-08,Europe,8,Online Ads
C5577,54,Female,81391,Laptop,1980,2024-10-10,Asia,2,TV
C5578,39,Female,20991,Accessories,12,2024-07-05,Asia,8,Social Media
C5579,23,Female,92309,Accessories,58,2024-08-28,Asia,3,Social Media
C5580,29,Male,89157,Tablet,369,2024-09-01,South America,3,Social Media
C5581,59,Male,110260,Tablet,251,2024-07-10,South America,6,In-Store Promotion
C5582,28,Male,70897,Laptop,1019,2024-10-04,Asia,3,TV
C5583,40,Male,100039,Smartphone,1191,2024-10-02,Asia,5,Online Ads
C5584,20,Male,67754,Tablet,506,2025-04-13,Asia,3,TV
C5585,28,Female,26859,Tablet,375,2024-09-14,Asia,9,Social Media
C5586,45,Male,143464,Smartphone,590,2025-05-06,South America,4,Social Media
C5587,48,Female,97938,Tablet,205,2025-03-02,Asia,5,In-Store Promotion
C5588,18,Male,83774,Smartphone,611,2024-08-05,Asia,9,Social Media
C5589,33,Female,120858,Accessories,11,2024-05-26,Europe,5,Social Media
C5590,22,Female,53548,Tablet,226,2024-07-14,Europe,1,TV
C5591,65,Male,110188,Smartphone,755,2024-11-29,Europe,6,In-Store Promotion
C5592,46,Male,96157,Smartphone,843,2025-05-19,Asia,4,Social Media
C5593,31,Male,58438,Laptop,1868,2025-03-10,South America,7,Social Media
C5594,56,Male,49798,Laptop,1347,2024-06-11,Europe,5,TV
C5595,57,Female,98686,Laptop,1619,2024-12-22,South America,2,Online Ads
C5596,57,Male,29188,Accessories,12,2024-06-26,North America,2,TV
C5597,58,Male,74036,Tablet,325,2024-09-12,South America,6,TV
C5598,25,Male,62373,Laptop,1987,2024-09-01,Europe,1,In-Store Promotion
C5599,56,Female,53312,Accessories,32,2024-06-09,Asia,1,In-Store Promotion
C5600,19,Female,91500,Tablet,277,2024-06-03,Asia,9,Online Ads
C5601,56,Male,76917,Laptop,1704,2025-01-06,South America,4,Online Ads
C5602,35,Female,26312,Laptop,1320,2025-01-29,North America,8,TV
C5603,31,Female,57565,Accessories,32,2024-12-18,Europe,5,Online Ads
C5604,62,Female,102830,Tablet,478,2025-04-20,Asia,3,TV
C5605,58,Male,105066,Accessories,27,2024-12-01,South America,8,In-Store Promotion
C5606,26,Male,136846,Tablet,345,2024-09-06,Asia,4,Online Ads
C5607,56,Male,61865,Smartphone,536,2025-05-20,Europe,2,TV
C5608,38,Female,20553,Smartphone,668,2025-03-31,South America,10,In-Store Promotion
C5609,54,Female,85728,Smartphone,853,2024-12-28,Asia,6,TV
C5610,59,Male,21276,Accessories,89,2024-10-17,North America,9,TV
C5611,21,Female,52276,Accessories,22,2024-06-18,South America,8,In-Store Promotion
C5612,55,Male,146744,Accessories,13,2024-11-10,South America,1,Social Media
C5613,30,Female,48008,Accessories,71,2025-01-02,North America,6,Social Media
C5614,20,Female,119257,Smartphone,669,2025-03-18,Europe,9,Social Media
C5615,52,Female,22653,Tablet,292,2024-08-08,Asia,3,TV
C5616,63,Male,31769,Laptop,1135,2024-05-26,Europe,2,In-Store Promotion
C5617,30,Female,91906,Accessories,78,2025-03-19,South America,7,Social Media
C5618,40,Male,56529,Accessories,37,2024-10-31,Asia,8,In-Store Promotion
C5619,19,Male,26246,Accessories,16,2025-01-19,South America,5,Online Ads
C5620,38,Male,50046,Tablet,390,2024-11-10,South America,5,Social Media
C5621,20,Male,38643,Accessories,78,2024-08-25,Asia,5,TV
C5622,40,Male,50256,Tablet,318,2024-11-26,Asia,8,Online Ads
C5623,25,Male,20723,Laptop,1411,2025-01-25,Asia,2,Social Media
C5624,39,Female,94930,Accessories,82,2025-05-05,North America,3,Social Media
C5625,59,Female,20565,Laptop,1261,2024-11-30,Asia,8,Online Ads
C5626,62,Female,99065,Smartphone,754,2024-12-30,Asia,2,Social Media
C5627,28,Male,143056,Tablet,437,2024-08-17,Asia,9,In-Store Promotion
C5628,51,Male,83486,Tablet,204,2025-02-28,North America,5,Social Media
C5629,30,Female,20311,Smartphone,1163,2024-07-13,South America,10,Social Media
C5630,42,Male,105113,Accessories,80,2025-04-14,Europe,2,Social Media
C5631,25,Female,119545,Accessories,89,2024-08-07,South America,3,TV
C5632,61,Female,50419,Laptop,1929,2024-12-25,Asia,3,TV
C5633,57,Female,52445,Tablet,362,2024-09-16,Europe,8,In-Store Promotion
C5634,41,Female,101925,Laptop,877,2025-04-09,Europe,8,TV
C5635,34,Male,58140,Smartphone,1078,2024-11-25,North America,10,Online Ads
C5636,64,Female,60478,Laptop,1741,2025-02-05,South America,6,In-Store Promotion
C5637,57,Male,100641,Laptop,964,2024-11-22,Asia,10,Social Media
C5638,38,Male,57355,Smartphone,1014,2025-05-22,North America,9,Social Media
C5639,50,Female,40991,Laptop,1262,2024-09-07,North America,7,In-Store Promotion
C5640,24,Female,99371,Laptop,820,2024-07-20,Asia,1,In-Store Promotion
C5641,63,Female,82445,Tablet,573,2025-01-13,North America,10,Online Ads
C5642,29,Male,90470,Accessories,22,2024-06-01,North America,3,In-Store Promotion
C5643,24,Male,56940,Accessories,84,2025-02-13,Europe,10,TV
C5644,24,Male,99187,Laptop,1868,2024-08-15,Europe,3,In-Store Promotion
C5645,38,Female,115130,Laptop,1789,2025-03-20,Europe,3,Online Ads
C5646,63,Male,108714,Smartphone,598,2025-02-23,North America,1,Social Media
C5647,65,Male,110402,Accessories,10,2025-04-21,North America,2,Online Ads
C5648,46,Male,95662,Laptop,1695,2025-05-22,North America,3,Social Media
C5649,54,Male,143614,Accessories,18,2024-07-15,Asia,3,TV
C5650,40,Male,44513,Smartphone,743,2024-06-15,South America,6,Social Media
C5651,35,Male,102872,Tablet,321,2024-08-06,North America,8,In-Store Promotion
C5652,57,Female,133597,Tablet,320,2025-03-10,South America,4,Online Ads
C5653,31,Female,88135,Smartphone,986,2025-01-17,Europe,7,TV
C5654,40,Female,37076,Tablet,421,2025-01-26,Asia,10,Social Media
