transactionId,dateOfTransaction,accountId,transactionAmount,transactionType,location,accountBalanceAfter,customerSegment,fraudFlag
T5807,2025-03-16,A9209,3160,Deposit,Tokyo,83662,Retail,false
T5808,2025-03-09,A9926,3821,Deposit,New York,84214,SME,false
T5809,2024-11-24,A1893,4461,Transfer,Tokyo,83805,Retail,false
T5810,2024-07-23,A7310,769,Withdrawal,Tokyo,10016,Corporate,false
T5811,2025-02-08,A1245,170,Deposit,London,31449,Corporate,false
T5812,2024-09-12,A1018,101,Deposit,Sydney,80766,Corporate,false
T5813,2024-09-07,A4042,4007,Deposit,London,97618,Corporate,false
T5814,2025-03-19,A9327,2355,Transfer,Tokyo,41942,Retail,false
T5815,2024-08-24,A9001,2732,Transfer,London,11707,SME,false
T5816,2025-01-31,A5205,751,Withdrawal,New York,4394,Retail,false
T5817,2024-07-16,A4267,415,Deposit,New York,83309,Retail,false
T5818,2024-08-25,A4229,3758,Transfer,Sydney,56310,SME,false
T5819,2025-03-31,A1253,411,Deposit,Sydney,70422,Retail,false
T5820,2025-01-04,A6520,2422,Withdrawal,Tokyo,75227,Retail,false
T5821,2025-05-14,A6277,1472,Transfer,Tokyo,35900,Retail,false
T5822,2024-07-22,A1834,2169,Transfer,Tokyo,21866,Corporate,false
T5823,2025-01-27,A4048,4084,Withdrawal,Sydney,70694,Corporate,false
T5824,2024-09-11,A9768,2744,Withdrawal,Tokyo,47102,SME,true
T5825,2024-07-30,A1162,1006,Deposit,London,77733,Corporate,false
T5826,2024-11-20,A4949,4615,Deposit,London,14028,Retail,false
T5827,2024-11-20,A5737,2984,Withdrawal,New York,916,Corporate,false
T5828,2025-02-25,A6117,2123,Transfer,Tokyo,1054,SME,false
T5829,2025-03-08,A3357,1285,Withdrawal,Sydney,44807,Retail,false
T5830,2024-07-17,A3445,3066,Deposit,Sydney,24833,Corporate,false
T5831,2024-08-09,A7493,2325,Transfer,Tokyo,47648,SME,false
T5832,2025-02-22,A7149,2946,Transfer,Sydney,4631,Corporate,false
T5833,2025-04-16,A5959,1008,Withdrawal,Sydney,84351,Retail,false
T5834,2024-09-09,A1590,304,Transfer,London,80832,SME,false
T5835,2024-09-26,A4591,4318,Deposit,Tokyo,54348,SME,false
T5836,2024-09-04,A2824,2113,Withdrawal,London,42874,Retail,false
T5837,2024-07-10,A5656,5621,Transfer,London,59225,SME,true
T5838,2024-05-28,A6687,3099,Deposit,London,60725,Corporate,false
T5839,2024-08-28,A6781,2533,Withdrawal,London,20594,Retail,false
T5840,2024-06-05,A6862,4160,Transfer,New York,18499,Corporate,false
T5841,2024-09-02,A4605,4127,Deposit,Sydney,78319,Retail,false
T5842,2025-01-18,A7508,1511,Withdrawal,Tokyo,54699,SME,false
T5843,2024-10-10,A9146,1957,Transfer,Tokyo,28358,Corporate,false
T5844,2024-08-18,A1715,2554,Transfer,Sydney,32867,Corporate,false
T5845,2025-02-16,A2963,3096,Withdrawal,New York,90214,Retail,false
T5846,2024-08-13,A5850,2901,Transfer,New York,85938,Corporate,false
T5847,2025-04-11,A7467,2753,Withdrawal,Tokyo,895,Retail,false
T5848,2024-06-17,A5909,3634,Deposit,Tokyo,31577,Retail,false
T5849,2024-07-01,A9298,304,Transfer,London,53460,Corporate,false
T5850,2024-12-04,A1389,3079,Withdrawal,New York,86774,Corporate,false
T5851,2024-08-05,A5988,1464,Deposit,London,47332,SME,false
T5852,2024-12-31,A1526,1163,Withdrawal,Tokyo,84120,SME,false
T5853,2025-01-01,A2144,682,Transfer,Sydney,8104,Retail,false
T5854,2025-04-18,A7487,1143,Withdrawal,New York,74747,Corporate,false
T5855,2024-10-12,A5310,3523,Transfer,Tokyo,24996,SME,false
T5856,2024-12-28,A5278,3791,Withdrawal,London,6677,Corporate,false
T5857,2024-09-12,A7588,629,Withdrawal,London,37725,Corporate,false
T5858,2024-12-23,A2181,4157,Deposit,London,61340,Corporate,false
T5859,2025-04-09,A1269,3620,Withdrawal,New York,71807,Corporate,false
T5860,2025-02-13,A5897,4465,Withdrawal,New York,58098,Corporate,false
T5861,2024-11-15,A7821,2077,Deposit,New York,68309,Retail,false
T5862,2025-01-08,A6883,3901,Transfer,Sydney,8728,SME,false
T5863,2025-03-23,A6231,3588,Transfer,New York,-1784,Corporate,false
T5864,2025-04-12,A8425,4585,Withdrawal,New York,54634,SME,false
T5865,2024-06-06,A9625,4820,Deposit,London,85328,SME,false
T5866,2025-01-07,A7565,1447,Deposit,Tokyo,84037,Corporate,false
T5867,2025-01-27,A1988,4018,Withdrawal,Tokyo,55505,Retail,false
T5868,2024-06-13,A8650,2006,Deposit,New York,82556,SME,false
T5869,2025-05-03,A5788,4164,Deposit,Tokyo,49249,Corporate,false
T5870,2024-09-25,A8912,4048,Transfer,New York,42331,SME,false
T5871,2025-05-08,A4228,137,Transfer,London,82816,SME,false
T5872,2025-04-23,A5479,2753,Withdrawal,Sydney,60705,SME,false
T5873,2025-05-09,A2894,761,Transfer,Sydney,9967,Corporate,false
T5874,2024-11-26,A7983,823,Deposit,Sydney,79626,Retail,false
T5875,2024-10-09,A6277,3330,Transfer,London,78732,SME,false
T5876,2025-02-11,A5435,2370,Withdrawal,New York,28428,SME,false
T5877,2025-04-14,A5608,1513,Transfer,New York,5681,Corporate,false
T5878,2024-06-06,A1279,1549,Transfer,New York,41580,Retail,false
T5879,2024-09-11,A5023,1623,Deposit,London,11940,Corporate,false
T5880,2025-03-29,A6049,4124,Withdrawal,London,79804,SME,false
T5881,2024-08-10,A5175,4679,Deposit,Sydney,82869,SME,false
T5882,2024-05-27,A1847,13860,Deposit,Sydney,52402,SME,true
T5883,2025-04-30,A3965,1607,Transfer,London,93085,SME,false
T5884,2024-06-06,A6222,2703,Transfer,London,81955,Retail,false
T5885,2025-01-02,A7921,1732,Deposit,Tokyo,71667,Retail,false
T5886,2024-12-16,A7048,2853,Transfer,Sydney,77232,Retail,false
T5887,2024-10-15,A1337,3304,Transfer,London,3601,SME,false
T5888,2024-12-19,A5873,3479,Transfer,London,54565,SME,false
T5889,2025-05-11,A1698,4973,Deposit,London,64936,Retail,false
T5890,2024-12-27,A3593,1242,Deposit,London,47026,Corporate,false
T5891,2024-12-26,A5572,2814,Deposit,New York,48418,Corporate,false
T5892,2025-05-13,A8598,1027,Transfer,Sydney,32149,SME,false
T5893,2024-06-23,A5783,1123,Deposit,Tokyo,88854,SME,false
T5894,2025-01-29,A5926,2841,Withdrawal,Tokyo,44023,Corporate,false
T5895,2024-08-26,A9723,469,Deposit,Sydney,46604,Corporate,false
T5896,2025-01-27,A3927,1446,Deposit,New York,40933,Corporate,false
T5897,2025-03-29,A4920,2920,Transfer,Tokyo,69681,Corporate,false
T5898,2024-11-09,A5590,107,Deposit,London,16424,Retail,false
T5899,2024-08-10,A2575,4847,Withdrawal,London,62801,Corporate,false
T5900,2024-11-09,A3112,193,Transfer,New York,68696,Corporate,false
T5901,2025-02-18,A5674,3459,Withdrawal,Tokyo,22733,SME,false
T5902,2024-10-06,A3795,3775,Withdrawal,Sydney,69488,Retail,false
T5903,2025-04-18,A5561,4790,Deposit,London,104045,Retail,false
T5904,2024-11-01,A2037,4365,Transfer,New York,79570,Corporate,false
T5905,2025-04-17,A1682,2673,Transfer,New York,60311,SME,false
T5906,2025-04-25,A7081,4924,Transfer,Sydney,39224,Retail,false
T5907,2025-03-12,A6007,1385,Transfer,New York,88458,Corporate,false
T5908,2024-09-30,A3393,309,Transfer,Sydney,46443,Corporate,false
T5909,2025-03-20,A1861,2120,Withdrawal,London,59585,Retail,false
T5910,2025-04-01,A7301,3270,Transfer,New York,48694,Corporate,false
T5911,2024-10-02,A8887,4826,Deposit,Tokyo,96401,Corporate,false
T5912,2024-11-21,A2085,2539,Deposit,Sydney,95632,SME,false
T5913,2024-09-19,A1894,710,Deposit,Tokyo,82082,SME,false
T5914,2025-02-15,A7114,10200,Withdrawal,Tokyo,15037,Corporate,true
T5915,2024-07-06,A8735,2702,Deposit,Sydney,69606,Retail,false
T5916,2024-12-05,A6613,44937,Withdrawal,London,23810,Corporate,true
T5917,2025-03-19,A6396,4957,Transfer,London,33340,SME,false
T5918,2024-09-19,A9329,3070,Transfer,New York,13403,SME,false
T5919,2025-02-16,A3518,1513,Withdrawal,Sydney,70123,SME,false
T5920,2024-08-19,A2862,1544,Deposit,London,48853,Corporate,false
T5921,2024-12-18,A4344,190,Transfer,Tokyo,88601,Corporate,false
T5922,2024-12-16,A3040,3647,Deposit,London,25986,SME,false
T5923,2024-10-17,A9270,2726,Withdrawal,London,96199,SME,false
T5924,2024-08-30,A3970,74,Transfer,Sydney,23333,SME,false
T5925,2024-10-02,A7459,3731,Deposit,London,83187,Corporate,false
T5926,2025-04-23,A7249,2758,Transfer,Tokyo,46130,Corporate,false
T5927,2024-11-06,A4401,1945,Deposit,Sydney,65323,Corporate,false
T5928,2025-02-17,A2850,2568,Transfer,Tokyo,96299,Corporate,false
T5929,2024-09-19,A4652,3948,Transfer,Sydney,19529,Corporate,false
T5930,2025-01-21,A3831,803,Deposit,Sydney,38555,Corporate,false
T5931,2024-12-04,A6137,1919,Withdrawal,London,24433,SME,false
T5932,2024-08-28,A1525,4099,Transfer,London,46236,SME,false
T5933,2025-04-11,A3102,3656,Withdrawal,Sydney,68200,Corporate,false
T5934,2025-02-07,A4430,112,Transfer,London,5930,Corporate,false
T5935,2024-11-07,A1495,4581,Withdrawal,London,84394,Retail,false
T5936,2024-06-10,A1276,2191,Withdrawal,New York,93395,Retail,false
T5937,2024-08-30,A8498,839,Withdrawal,London,13803,Corporate,false
T5938,2024-06-08,A6056,1780,Transfer,Sydney,79988,Retail,false
T5939,2024-06-25,A6387,2915,Transfer,London,34221,Retail,false
T5940,2025-05-15,A7207,3693,Transfer,London,33597,Corporate,false
T5941,2025-04-17,A8686,17,Deposit,Tokyo,98160,Retail,false
T5942,2024-07-22,A7478,1788,Transfer,Sydney,93621,Retail,false
T5943,2024-06-22,A3816,1823,Withdrawal,New York,28321,SME,false
T5944,2025-02-08,A7548,1818,Deposit,Tokyo,83542,SME,false
T5945,2025-02-28,A3064,4356,Transfer,Sydney,22848,Corporate,false
T5946,2025-03-15,A9833,4584,Transfer,Tokyo,71327,Retail,false
T5947,2024-06-01,A2291,4534,Deposit,Tokyo,46272,Corporate,false
T5948,2025-02-27,A6287,563,Deposit,Tokyo,50567,Retail,false
T5949,2025-01-23,A9652,1479,Withdrawal,Tokyo,47629,Corporate,false
T5950,2024-12-13,A1608,1676,Transfer,Tokyo,48631,SME,false
T5951,2024-10-07,A3671,4346,Deposit,New York,53377,SME,false
T5952,2025-04-19,A4673,250,Transfer,Sydney,12754,Retail,false
T5953,2024-07-19,A2135,1849,Deposit,Tokyo,66804,Retail,false
T5954,2025-03-19,A3887,4950,Deposit,London,6386,Corporate,false
T5955,2025-01-15,A2464,2801,Withdrawal,Tokyo,75608,Retail,false
T5956,2024-11-12,A5925,2857,Withdrawal,Tokyo,44364,Retail,false
T5957,2024-06-05,A8894,3705,Withdrawal,London,62843,Corporate,false
T5958,2024-07-24,A9922,2100,Transfer,London,81714,Corporate,false
T5959,2025-04-01,A4529,3327,Deposit,London,15736,Retail,false
T5960,2025-04-11,A1342,2225,Withdrawal,Sydney,72306,Corporate,false
T5961,2024-05-31,A1924,1408,Withdrawal,New York,77818,Corporate,false
T5962,2024-07-04,A5352,3213,Deposit,Sydney,21278,Corporate,false
T5963,2025-03-25,A3466,607,Withdrawal,Sydney,81278,Retail,false
T5964,2025-03-04,A1981,3584,Withdrawal,London,94366,Corporate,false
T5965,2025-02-07,A6963,3658,Transfer,Tokyo,86249,Corporate,false
T5966,2025-02-07,A9828,4627,Withdrawal,Tokyo,57226,Retail,false
T5967,2024-05-25,A5374,4663,Deposit,Sydney,46755,Corporate,false
T5968,2025-01-27,A3945,4842,Deposit,London,52293,Corporate,false
T5969,2025-04-17,A1151,4467,Deposit,Sydney,91951,Corporate,false
T5970,2024-11-11,A6890,4999,Deposit,New York,6767,Corporate,false
T5971,2025-03-04,A1960,4274,Deposit,London,100193,Retail,false
T5972,2024-10-31,A8726,2322,Withdrawal,New York,78489,Corporate,false
T5973,2024-07-22,A5702,3458,Deposit,Tokyo,85471,SME,false
T5974,2024-08-11,A1050,1707,Withdrawal,Tokyo,8573,SME,false
T5975,2024-11-10,A5612,4288,Withdrawal,New York,53877,Corporate,false
T5976,2024-09-22,A2455,1874,Deposit,Sydney,62278,Retail,false
T5977,2025-03-26,A4430,3377,Withdrawal,Tokyo,73510,SME,false
T5978,2024-08-10,A7628,2665,Deposit,Sydney,57251,Corporate,false
T5979,2024-06-20,A1198,1762,Withdrawal,New York,85931,Corporate,false
T5980,2025-01-15,A3352,2853,Withdrawal,London,83879,Retail,false
T5981,2024-10-08,A3182,844,Withdrawal,New York,61369,SME,false
T5982,2025-02-18,A2536,1341,Transfer,New York,25311,Corporate,false
T5983,2024-11-13,A5277,605,Deposit,New York,62752,Corporate,true
T5984,2025-05-13,A6186,1295,Transfer,Sydney,17937,SME,false
T5985,2024-08-19,A3219,4552,Withdrawal,Sydney,67226,SME,false
T5986,2025-02-12,A3924,3134,Deposit,Tokyo,91218,Retail,false
T5987,2024-07-26,A7877,2253,Deposit,London,44357,Corporate,false
T5988,2024-08-30,A6241,4285,Transfer,London,13246,Retail,false
T5989,2025-05-17,A8724,2580,Deposit,London,82727,Retail,false
T5990,2025-01-17,A5666,4445,Withdrawal,London,25373,Corporate,false
T5991,2025-05-01,A9904,1304,Deposit,London,79756,Retail,false
T5992,2024-10-13,A3985,2056,Transfer,Sydney,95912,Corporate,false
T5993,2024-08-14,A3338,4880,Deposit,London,65561,SME,false
T5994,2024-06-07,A5193,3131,Deposit,London,5033,Corporate,false
T5995,2024-08-04,A5151,25,Transfer,New York,88265,SME,false
T5996,2025-03-11,A8121,760,Deposit,New York,54738,Retail,false
T5997,2024-08-22,A1631,3946,Transfer,Tokyo,68429,Retail,false
T5998,2024-11-15,A8280,966,Transfer,New York,79070,Corporate,false
T5999,2024-11-06,A9023,1578,Withdrawal,Sydney,37435,Corporate,false
T6000,2025-01-05,A2725,4347,Deposit,Tokyo,56717,Retail,false
T6001,2025-03-13,A2906,655,Transfer,London,63659,Corporate,false
T6002,2025-04-14,A1691,500,Withdrawal,Tokyo,2037,SME,false
T6003,2024-07-27,A1164,169,Withdrawal,Sydney,44895,SME,false
T6004,2024-12-27,A5690,4535,Deposit,Tokyo,37921,Corporate,false
T6005,2024-12-06,A4065,1764,Withdrawal,New York,19943,SME,false
T6006,2024-07-04,A3590,1634,Withdrawal,Tokyo,22720,Corporate,false
T6007,2025-04-11,A1632,1031,Withdrawal,London,89841,Retail,false
T6008,2024-09-18,A1102,4232,Withdrawal,Sydney,2236,Retail,false
T6009,2024-09-22,A6262,1568,Transfer,Tokyo,266,Corporate,false
T6010,2025-04-03,A5886,1205,Transfer,Tokyo,17027,Corporate,false
T6011,2025-01-09,A2924,1019,Withdrawal,Sydney,31612,SME,false
T6012,2024-07-08,A2401,4124,Transfer,New York,63152,SME,false
T6013,2025-03-11,A1305,716,Withdrawal,Sydney,26431,SME,false
T6014,2025-01-21,A9998,2921,Transfer,London,47913,Corporate,false
T6015,2025-01-18,A1040,3582,Transfer,Sydney,2920,Retail,false
T6016,2025-03-27,A4518,4519,Deposit,Tokyo,15176,Corporate,false
T6017,2024-06-19,A1652,4152,Withdrawal,London,62301,Corporate,false
T6018,2024-12-06,A2818,2846,Deposit,Sydney,101903,Retail,false
T6019,2024-10-05,A4016,931,Transfer,Tokyo,62080,Retail,false
T6020,2025-04-14,A6233,1355,Transfer,New York,58314,SME,false
T6021,2024-06-29,A6520,4105,Withdrawal,Tokyo,69942,Corporate,false
T6022,2024-09-20,A5738,1398,Withdrawal,New York,88154,Retail,false
T6023,2025-02-08,A4787,3222,Withdrawal,Tokyo,52079,Retail,false
T6024,2024-06-15,A1426,115,Deposit,London,70585,Retail,false
T6025,2025-05-05,A3664,1827,Withdrawal,Sydney,58749,Retail,false
T6026,2025-03-11,A1476,6994,Withdrawal,Sydney,43961,Retail,true
T6027,2025-04-08,A3264,14082,Deposit,London,82690,SME,true
T6028,2025-05-09,A1543,2169,Transfer,Tokyo,54873,Corporate,false
T6029,2024-09-07,A4659,3157,Deposit,London,54637,SME,false
T6030,2024-11-18,A2922,1813,Deposit,New York,67755,Corporate,false
T6031,2024-09-27,A4024,3941,Transfer,Tokyo,49024,SME,false
T6032,2024-12-09,A3465,1525,Withdrawal,New York,60097,Retail,false
T6033,2024-11-15,A5524,2232,Deposit,Tokyo,57616,SME,false
T6034,2024-11-13,A1466,2328,Transfer,London,93380,Corporate,false
T6035,2025-04-08,A1153,4098,Withdrawal,London,39608,Retail,false
T6036,2025-04-05,A1679,1016,Withdrawal,New York,23515,SME,false
T6037,2024-12-11,A4445,2845,Transfer,New York,72697,Retail,false
T6038,2024-06-04,A2061,621,Withdrawal,London,8614,Retail,false
T6039,2024-12-14,A3774,3724,Transfer,Sydney,23850,Retail,false
T6040,2024-10-15,A5370,920,Transfer,Tokyo,71010,SME,false
T6041,2024-11-11,A1879,1688,Withdrawal,Sydney,44894,Corporate,false
T6042,2024-06-25,A5220,2932,Transfer,New York,28276,Retail,false
T6043,2025-04-18,A4124,4705,Withdrawal,Tokyo,83322,Corporate,false
T6044,2025-01-03,A7892,2154,Deposit,New York,50416,Corporate,false
T6045,2024-10-15,A4180,3896,Deposit,London,33734,Corporate,false
T6046,2025-05-23,A1956,3162,Deposit,London,83926,SME,false
T6047,2025-01-31,A1379,3781,Deposit,New York,66632,SME,false
T6048,2025-04-23,A2972,2588,Withdrawal,Tokyo,12759,Corporate,false
T6049,2024-08-04,A7588,3042,Withdrawal,London,91979,SME,false
T6050,2024-10-04,A5202,2159,Deposit,London,18610,Retail,false
T6051,2024-08-11,A3736,638,Transfer,London,24660,SME,false
T6052,2024-10-26,A9280,787,Withdrawal,Sydney,54226,Corporate,false
T6053,2024-07-25,A2111,3341,Withdrawal,Tokyo,84637,SME,false
T6054,2024-08-04,A5841,26,Withdrawal,Sydney,72931,Retail,false
T6055,2024-07-09,A4536,3842,Deposit,Tokyo,88350,Retail,false
T6056,2024-09-01,A8846,2973,Transfer,London,15339,Retail,false
T6057,2025-04-10,A8517,651,Withdrawal,London,10041,SME,false
T6058,2024-12-29,A9448,3924,Deposit,London,94151,Retail,false
T6059,2024-11-16,A5642,3405,Withdrawal,Sydney,20809,Corporate,false
T6060,2025-04-04,A2031,3137,Deposit,London,68632,Retail,false
T6061,2025-03-11,A7647,3963,Transfer,London,37134,SME,false
T6062,2025-04-27,A8493,3785,Transfer,New York,74692,SME,false
T6063,2024-07-15,A9730,2608,Deposit,New York,44163,Retail,false
T6064,2024-11-06,A7147,3824,Deposit,New York,19894,Retail,false
T6065,2024-11-14,A8755,3895,Deposit,New York,43087,Corporate,false
T6066,2024-10-06,A6610,3337,Deposit,New York,34427,Retail,false
T6067,2024-08-13,A2481,159,Withdrawal,Tokyo,60993,Retail,false
T6068,2025-02-19,A8006,4886,Transfer,Sydney,-1635,Retail,false
T6069,2025-04-30,A5511,4704,Withdrawal,New York,82360,SME,false
T6070,2025-05-19,A1532,1277,Deposit,London,30659,Retail,false
T6071,2024-10-15,A6929,3810,Deposit,New York,29530,SME,false
T6072,2024-05-28,A4794,932,Withdrawal,Sydney,72839,SME,false
T6073,2024-08-06,A8130,723,Transfer,Tokyo,40186,SME,false
T6074,2024-12-19,A2486,310,Transfer,Tokyo,32335,Retail,false
T6075,2024-07-18,A3863,3784,Deposit,Tokyo,86700,SME,false
T6076,2024-08-07,A8417,1814,Deposit,Sydney,52172,SME,false
T6077,2025-02-24,A5742,1737,Deposit,Tokyo,57067,Corporate,false
T6078,2024-08-14,A2709,4919,Withdrawal,Sydney,30125,SME,false
T6079,2024-10-21,A3105,2850,Withdrawal,London,85102,SME,false
T6080,2025-03-05,A1010,1177,Transfer,Sydney,4910,Corporate,false
T6081,2024-08-14,A9834,2379,Withdrawal,Sydney,49087,SME,false
T6082,2025-01-19,A8629,3966,Deposit,Sydney,27219,SME,false
T6083,2024-11-26,A9460,4608,Deposit,Sydney,68817,SME,false
T6084,2024-10-10,A1311,795,Deposit,Sydney,35583,Corporate,false
T6085,2025-04-18,A3671,4732,Transfer,Sydney,90155,SME,false
T6086,2024-10-02,A1488,3468,Transfer,Sydney,12608,Retail,false
T6087,2025-05-09,A8743,1042,Withdrawal,New York,20923,SME,false
T6088,2025-05-10,A4190,141,Deposit,Sydney,8741,Retail,false
T6089,2024-11-05,A2244,327,Deposit,New York,41166,Retail,false
T6090,2024-07-23,A7857,986,Withdrawal,London,87674,SME,false
T6091,2024-11-26,A4638,3477,Withdrawal,New York,42747,Corporate,false
T6092,2024-10-30,A9240,2554,Deposit,Sydney,36746,Corporate,false
T6093,2025-03-01,A8744,1617,Deposit,Tokyo,30294,Corporate,false
T6094,2024-06-04,A1310,419,Deposit,New York,16490,Corporate,false
T6095,2024-08-26,A6210,80,Transfer,New York,20367,Corporate,false
T6096,2025-01-05,A5288,268,Deposit,Sydney,10653,Retail,false
T6097,2024-09-07,A3099,1764,Transfer,Sydney,11555,Corporate,false
T6098,2024-07-30,A8570,3621,Withdrawal,New York,91137,Corporate,false
T6099,2025-01-30,A4206,4122,Deposit,Sydney,68844,Retail,false
T6100,2025-04-11,A6549,4838,Withdrawal,Tokyo,68066,Retail,false
T6101,2024-06-20,A8102,1900,Transfer,London,2238,Retail,false
T6102,2024-06-29,A1157,3419,Deposit,London,46757,SME,false
T6103,2024-10-25,A1450,2691,Transfer,Tokyo,14651,Retail,false
T6104,2024-12-12,A3932,3306,Transfer,Tokyo,4910,SME,false
T6105,2024-09-01,A4083,4087,Deposit,Tokyo,54162,Retail,false
T6106,2024-11-06,A7794,3866,Deposit,London,34307,SME,false
T6107,2024-10-11,A5965,2811,Deposit,Tokyo,45919,SME,true
T6108,2025-03-31,A6507,2880,Transfer,Tokyo,87767,Retail,false
T6109,2025-03-20,A5424,4453,Deposit,Sydney,77107,SME,false
T6110,2025-01-22,A1624,524,Transfer,Sydney,9354,Corporate,false
T6111,2024-08-13,A7043,3486,Transfer,London,2781,SME,false
T6112,2025-02-20,A1820,1656,Withdrawal,New York,45937,Retail,false
T6113,2024-07-26,A1355,1076,Transfer,Sydney,40201,SME,false
T6114,2024-11-05,A8652,2760,Withdrawal,Tokyo,20046,Corporate,false
T6115,2025-02-26,A9418,4950,Transfer,Tokyo,-31,SME,false
T6116,2025-01-20,A6307,18153,Transfer,Tokyo,77387,Retail,true
T6117,2024-06-12,A4246,504,Withdrawal,New York,87007,Corporate,false
T6118,2025-02-25,A9600,3804,Withdrawal,London,48403,Corporate,false
T6119,2024-06-24,A6522,322,Deposit,Sydney,82492,Retail,false
T6120,2025-04-05,A5109,2986,Transfer,Tokyo,19511,SME,false
T6121,2024-07-14,A1254,43,Withdrawal,Sydney,94330,Retail,false
T6122,2025-05-09,A4148,645,Withdrawal,Sydney,20028,SME,false
T6123,2025-03-15,A7749,3385,Transfer,New York,89866,SME,false
T6124,2025-02-09,A9489,502,Deposit,New York,3341,SME,false
T6125,2024-12-10,A5511,4055,Transfer,Sydney,84077,Corporate,false
T6126,2024-12-11,A7160,4421,Deposit,Sydney,77132,SME,false
T6127,2025-02-07,A1181,1930,Deposit,Tokyo,22286,SME,false
T6128,2024-12-01,A1535,4724,Deposit,Sydney,31493,Retail,false
T6129,2025-05-06,A2297,1997,Deposit,Sydney,6055,Retail,false
T6130,2024-07-22,A9008,3361,Withdrawal,London,86897,Corporate,false
T6131,2024-07-01,A5609,1333,Transfer,Tokyo,73830,SME,false
T6132,2025-03-15,A4800,3945,Transfer,Sydney,53701,Corporate,false
T6133,2024-07-31,A2442,24252,Withdrawal,Tokyo,59705,SME,true
T6134,2025-05-05,A4735,3096,Deposit,Tokyo,79544,SME,false
T6135,2024-11-13,A2194,3072,Deposit,Sydney,26841,SME,false
T6136,2024-08-30,A8401,247,Deposit,London,28419,Corporate,false
T6137,2025-04-07,A1365,3358,Withdrawal,New York,48296,Corporate,false
T6138,2024-06-01,A9871,4829,Transfer,Sydney,90943,Corporate,false
